# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov 26 17:38:18 2022
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
11560037,K03874.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,1.466535757,131.9926580,2454964.993,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011560/011560037/dv/kplr011560037-20160209194854_dvr.pdf,,,,,,,,,292.357480,49.514511,15.446,15.969,15.400,15.221,15.122,14.158,13.787,13.727,,,,,,,,,,,,,
11911561,K03875.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,8.870415578,137.4810930,2454970.481,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011911/011911561/dv/kplr011911561-20160209194854_dvr.pdf,,,,,,,,,290.149140,50.239178,13.579,14.180,13.529,13.321,,12.309,12.015,11.954,,,,,,,,,,,,,
3440118,K03876.01,Kepler-1928 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,19.577832790,131.7142100,2454964.714,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003440/003440118/dv/kplr003440118-20160209194854_dvr.pdf,,,,,,,,,290.440670,38.523560,12.624,13.089,12.578,12.425,12.370,11.456,11.152,11.107,,,,,,,,,,,,,
9159265,K03877.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,3.044766070,132.4370800,2454965.437,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009159/009159265/dv/kplr009159265-20160209194854_dvr.pdf,,,,,,,,,293.682250,45.511398,14.506,15.033,14.438,14.280,14.167,13.241,12.855,12.755,,,,,,,,,,,,,
4472818,K03878.01,Kepler-1524 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,70.967208700,182.6699100,2455015.670,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,004/004472/004472818/dv/kplr004472818-20160209194854_dvr.pdf,,,,,,,,,293.885410,39.519810,12.720,13.157,12.668,12.532,12.459,11.622,11.324,11.263,,,,,,,,,,,,,
4472818,K03878.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,15.357344500,132.6016600,2454965.602,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,004/004472/004472818/dv/kplr004472818-20160209194854_dvr.pdf,,,,,,,,,293.885410,39.519810,12.720,13.157,12.668,12.532,12.459,11.622,11.324,11.263,,,,,,,,,,,,,
5560830,K03879.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,1,1,q1_q17_dr25_sup_koi,,0.867719291,132.1655970,2454965.166,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005560/005560830/dv/kplr005560830-20160209194854_dvr.pdf,,,,,,,,,298.494510,40.733608,14.445,14.889,14.400,14.255,14.182,13.272,13.009,12.971,,,,,,,,,,,,,
4147444,K03880.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,1.803697292,131.5136500,2454964.514,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,004/004147/004147444/dv/kplr004147444-20160209194854_dvr.pdf,,,,,,,,,288.867370,39.264961,10.762,11.082,10.759,,,9.792,9.579,9.549,,,,,,,,,,,,,
8211824,K03881.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.841121870,132.1649390,2454965.165,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,281.744600,44.169640,16.055,16.784,16.024,15.742,15.477,14.520,13.951,13.796,,,,,,,,,,,,,
5980800,K03882.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.828326025,132.1758060,2454965.176,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,297.203520,41.228909,15.044,15.740,14.996,14.745,14.639,13.600,13.192,13.073,,,,,,,,,,,,,
9592850,K03883.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,1.219324537,131.9467300,2454964.947,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009592/009592850/dv/kplr009592850-20160209194854_dvr.pdf,,,,,,,,,293.767820,46.237591,16.400,17.084,16.342,16.106,16.020,14.999,14.497,14.261,,,,,,,,,,,,,
4579313,K03884.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,2.112405306,132.9751500,2454965.975,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,004/004579/004579313/dv/kplr004579313-20160209194854_dvr.pdf,,,,,,,,,296.058840,39.613579,14.811,15.378,14.779,14.567,14.482,13.631,13.098,13.089,,,,,,,,,,,,,
11614528,K03885.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,0,q1_q17_dr25_sup_koi,,1.870990236,132.6894900,2454965.689,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011614/011614528/dv/kplr011614528-20160209194854_dvr.pdf,,,,,,,,,293.842350,49.662060,15.546,15.950,15.508,15.373,15.332,14.441,14.149,14.149,,,,,,,,,,,,,
8848288,K03886.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,5.566486910,133.0330500,2454966.033,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008848/008848288/dv/kplr008848288-20160209194854_dvr.pdf,,,,,,,,,301.047300,45.087631,9.837,10.706,9.782,9.465,9.288,8.159,7.638,7.475,,,,,,,,,,,,,
5308419,K03887.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,1.241483276,132.1002800,2454965.100,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005308/005308419/dv/kplr005308419-20160209194854_dvr.pdf,,,,,,,,,299.510830,40.474548,13.482,13.895,13.426,13.305,13.218,12.397,12.108,12.046,,,,,,,,,,,,,
8260198,K03888.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,0.955297055,132.1793520,2454965.179,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008260/008260198/dv/kplr008260198-20160209194854_dvr.pdf,,,,,,,,,299.782070,44.199810,15.450,16.115,15.425,15.165,15.029,14.089,13.603,13.492,,,,,,,,,,,,,
10733174,K03889.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,280.476576000,299.3871000,2455132.387,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010733/010733174/dv/kplr010733174-20160209194854_dvr.pdf,,,,,,,,,292.619540,48.081478,13.608,14.065,13.548,13.412,13.347,12.417,12.147,12.100,,,,,,,,,,,,,
8564976,K03890.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,152.825598900,197.4133900,2455030.413,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008564/008564976/dv/kplr008564976-20160209194854_dvr.pdf,,,,,,,,,293.772130,44.638470,13.226,14.069,13.188,12.865,12.677,11.575,10.998,10.889,,,,,,,,,,,,,
8765560,K03891.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,47.109630600,144.1317200,2454977.132,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008765/008765560/dv/kplr008765560-20160209194854_dvr.pdf,,,,,,,,,296.156010,44.920090,13.731,14.455,13.707,13.421,13.266,12.295,11.761,11.668,,,,,,,,,,,,,
11760860,K03892.01,Kepler-1525 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,2.416601490,131.5371300,2454964.537,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011760/011760860/dv/kplr011760860-20160209194854_dvr.pdf,,,,,,,,,290.559510,49.943008,12.737,13.189,12.667,12.543,12.516,11.572,11.280,11.193,,,,,,,,,,,,,
3728432,K03893.01,Kepler-1526 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,3.908634570,133.9297100,2454966.930,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003728/003728432/dv/kplr003728432-20160209194854_dvr.pdf,,,,,,,,,285.119690,38.866421,15.646,16.667,15.607,15.208,15.000,13.928,13.291,13.208,,,,,,,,,,,,,
5473535,K03894.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,1.673662758,131.6716600,2454964.672,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005473/005473535/dv/kplr005473535-20160209194854_dvr.pdf,,,,,,,,,298.145020,40.698090,14.576,14.948,14.524,14.416,14.332,13.543,13.189,13.167,,,,,,,,,,,,,
12106934,K03895.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,5.937177240,135.9568200,2454968.957,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,012/012106/012106934/dv/kplr012106934-20160209194854_dvr.pdf,,,,,,,,,289.172670,50.630558,18.358,18.885,18.326,18.117,,,,,,,,,,,,,,,,,
6222898,K03896.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,3.890430620,132.7665000,2454965.766,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,006/006222/006222898/dv/kplr006222898-20160209194854_dvr.pdf,,,,,,,,,296.716890,41.504978,15.204,15.806,15.181,14.946,14.860,13.849,13.503,13.368,,,,,,,,,,,,,
3955866,K03897.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,0,q1_q17_dr25_sup_koi,,16.828254200,296.2330000,2455129.233,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003955/003955866/dv/kplr003955866-20160209194854_dvr.pdf,,,,,,,,,291.929630,39.067108,14.889,15.495,14.797,14.629,14.546,13.625,13.286,13.238,,,,,,,,,,,,,
9161118,K03898.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,1.306723495,132.5357600,2454965.536,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009161/009161118/dv/kplr009161118-20160209194854_dvr.pdf,,,,,,,,,294.320370,45.501282,15.984,16.954,15.974,15.568,15.345,14.241,13.674,13.549,,,,,,,,,,,,,
3556229,K03899.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.796720200,132.2882910,2454965.288,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003556/003556229/dv/kplr003556229-20160209194854_dvr.pdf,,,,,,,,,294.351960,38.604702,17.656,17.772,17.596,17.605,,,,,,,,,,,,,,,,,
11911580,K03900.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,359.102042000,393.8542000,2455226.854,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,011/011911/011911580/dv/kplr011911580-20160209194854_dvr.pdf,,,,,,,,,290.154570,50.259689,13.906,14.247,13.851,13.760,13.755,12.895,12.661,12.610,,,,,,,,,,,,,
9480535,K03901.01,Kepler-1527 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,160.130899000,203.4742400,2455036.474,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009480/009480535/dv/kplr009480535-20160209194854_dvr.pdf,,,,,,,,,297.414430,46.060822,15.130,15.612,15.092,14.924,14.844,13.927,13.646,13.617,,,,,,,,,,,,,
10583225,K03902.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,2.696345750,132.9969000,2454965.997,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010583/010583225/dv/kplr010583225-20160209194854_dvr.pdf,,,,,,,,,283.789580,47.806431,14.544,15.177,14.478,14.272,14.173,13.204,12.778,12.753,,,,,,,,,,,,,
5215251,K03903.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,2.553924603,131.9476900,2454964.948,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005215/005215251/dv/kplr005215251-20160209194854_dvr.pdf,,,,,,,,,298.458370,40.391930,15.755,16.293,15.708,15.524,15.439,14.537,14.267,14.110,,,,,,,,,,,,,
5480736,K03904.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,8.567512640,136.0610400,2454969.061,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005480/005480736/dv/kplr005480736-20160209194854_dvr.pdf,,,,,,,,,299.522370,40.611252,14.943,15.429,14.912,14.734,14.662,13.785,13.502,13.392,,,,,,,,,,,,,
8487748,K03905.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,1,q1_q17_dr25_sup_koi,,1.061934313,131.7259600,2454964.726,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008487/008487748/dv/kplr008487748-20160209194854_dvr.pdf,,,,,,,,,288.909120,44.591831,15.454,16.527,15.373,14.994,14.746,13.598,12.980,12.798,,,,,,,,,,,,,
9892856,K03906.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,2.406574511,133.7366700,2454966.737,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009892/009892856/dv/kplr009892856-20160209194854_dvr.pdf,,,,,,,,,292.693420,46.793892,15.420,15.903,15.367,15.213,15.185,14.318,13.957,13.981,,,,,,,,,,,,,
7137213,K03907.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,28.643388390,141.2293300,2454974.229,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,007/007137/007137213/dv/kplr007137213-20160209194854_dvr.pdf,,,,,,,,,296.997800,42.653320,12.642,12.966,12.604,12.504,12.472,11.519,11.264,11.178,,,,,,,,,,,,,
10363115,K03908.01,Kepler-1929 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,59.362794600,184.1471100,2455017.147,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010363/010363115/dv/kplr010363115-20160209194854_dvr.pdf,,,,,,,,,299.583370,47.448078,12.070,12.594,12.034,11.846,11.764,10.836,10.536,10.453,,,,,,,,,,,,,
5966810,K03909.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,247.891041000,133.9283800,2454966.928,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005966/005966810/dv/kplr005966810-20160209194854_dvr.pdf,,,,,,,,,293.818300,41.211460,14.948,15.329,14.915,14.784,14.732,13.883,13.608,13.596,,,,,,,,,,,,,
10491062,K03910.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,2.199076661,133.0614700,2454966.061,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010491/010491062/dv/kplr010491062-20160209194854_dvr.pdf,,,,,,,,,298.784150,47.655548,15.339,16.031,15.286,15.042,14.914,13.941,13.483,13.377,,,,,,,,,,,,,
9761615,K03911.01,Kepler-1528 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,1.791109970,131.9563600,2454964.956,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,009/009761/009761615/dv/kplr009761615-20160209194854_dvr.pdf,,,,,,,,,287.402950,46.573978,14.496,14.954,14.448,14.299,14.263,13.397,13.067,13.032,,,,,,,,,,,,,
4058881,K03912.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,0,q1_q17_dr25_sup_koi,,7.772411440,132.5812200,2454965.581,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,004/004058/004058881/dv/kplr004058881-20160209194854_dvr.pdf,,,,,,,,,292.020420,39.161560,15.327,15.815,15.279,15.118,15.063,14.218,13.874,13.931,,,,,,,,,,,,,
10281221,K03913.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,0.582895412,131.6210830,2454964.621,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010281/010281221/dv/kplr010281221-20160209194854_dvr.pdf,,,,,,,,,294.612520,47.343262,14.972,15.371,14.914,14.800,14.747,13.860,13.517,13.462,,,,,,,,,,,,,
5471496,K03914.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,1,1,q1_q17_dr25_sup_koi,,12.426180050,141.5048600,2454974.505,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005471/005471496/dv/kplr005471496-20160209194854_dvr.pdf,,,,,,,,,297.666750,40.654160,15.889,16.885,15.835,15.462,15.282,14.137,13.495,13.450,,,,,,,,,,,,,
4544620,K03915.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,2.189090653,132.0853500,2454965.085,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,004/004544/004544620/dv/kplr004544620-20160209194854_dvr.pdf,,,,,,,,,285.898160,39.672218,15.875,16.505,15.829,15.605,15.501,14.567,14.126,14.035,,,,,,,,,,,,,
5784777,K03916.01,Kepler-1529 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,5.339056060,132.1419300,2454965.142,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,005/005784/005784777/dv/kplr005784777-20160209194854_dvr.pdf,,,,,,,,,289.870700,41.040730,15.362,16.108,15.316,15.043,14.853,13.799,13.297,13.257,,,,,,,,,,,,,
